Driver_ID,Category,Time,Route_Sequence,Capacity
D18,UPDATE_ROUTE,2025-10-01 19:37:00,<Stop R214815 (1p): DROPOFF> -> <Stop R214847 (1p): PICKUP> -> <Stop R214847 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 19:37:00,<Stop R214846 (1p): PICKUP> -> <Stop R214846 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 19:38:00,<Stop R214828 (2p): PICKUP> -> <Stop R214833 (1p): PICKUP> -> <Stop R214828 (2p): DROPOFF> -> <Stop R214833 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 19:39:00,<Stop R214850 (1p): PICKUP> -> <Stop R214850 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 19:39:00,<Stop R214843 (1p): DROPOFF> -> <Stop R214849 (2p): PICKUP> -> <Stop R214849 (2p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 19:39:00,<Stop R214843 (1p): DROPOFF> -> <Stop R214849 (2p): PICKUP> -> <Stop R214849 (2p): DROPOFF> -> <Stop R214848 (1p): PICKUP> -> <Stop R214848 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 19:40:00,<Stop R214851 (1p): PICKUP> -> <Stop R214847 (1p): DROPOFF> -> <Stop R214851 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 19:40:00,<Stop R214851 (1p): PICKUP> -> <Stop R214847 (1p): DROPOFF> -> <Stop R214852 (1p): PICKUP> -> <Stop R214851 (1p): DROPOFF> -> <Stop R214852 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 19:40:00,<Stop R214846 (1p): PICKUP> -> <Stop R214846 (1p): DROPOFF> -> <Stop R214853 (1p): PICKUP> -> <Stop R214853 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 19:40:00,<Stop R214850 (1p): PICKUP> -> <Stop R214854 (1p): PICKUP> -> <Stop R214850 (1p): DROPOFF> -> <Stop R214854 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 19:40:00,<Stop R214850 (1p): PICKUP> -> <Stop R214855 (2p): PICKUP> -> <Stop R214854 (1p): PICKUP> -> <Stop R214850 (1p): DROPOFF> -> <Stop R214854 (1p): DROPOFF> -> <Stop R214855 (2p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 19:40:00,<Stop R214846 (1p): PICKUP> -> <Stop R214846 (1p): DROPOFF> -> <Stop R214853 (1p): PICKUP> -> <Stop R214856 (2p): PICKUP> -> <Stop R214853 (1p): DROPOFF> -> <Stop R214856 (2p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 19:40:00,<Stop R214834 (2p): DROPOFF> -> <Stop R214857 (1p): PICKUP> -> <Stop R214841 (1p): DROPOFF> -> <Stop R214839 (1p): DROPOFF> -> <Stop R214857 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 19:40:00,<Stop R214858 (1p): PICKUP> -> <Stop R214838 (2p): PICKUP> -> <Stop R214845 (1p): DROPOFF> -> <Stop R214838 (2p): DROPOFF> -> <Stop R214858 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 19:41:00,<Stop R214844 (1p): PICKUP> -> <Stop R214844 (1p): DROPOFF> -> <Stop R214859 (3p): PICKUP> -> <Stop R214859 (3p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 19:41:00,<Stop R214860 (1p): PICKUP> -> <Stop R214849 (2p): PICKUP> -> <Stop R214849 (2p): DROPOFF> -> <Stop R214860 (1p): DROPOFF> -> <Stop R214848 (1p): PICKUP> -> <Stop R214848 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 19:42:00,<Stop R214836 (1p): DROPOFF> -> <Stop R214861 (1p): PICKUP> -> <Stop R214837 (2p): DROPOFF> -> <Stop R214861 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 19:42:00,<Stop R214854 (1p): PICKUP> -> <Stop R214850 (1p): DROPOFF> -> <Stop R214854 (1p): DROPOFF> -> <Stop R214855 (2p): DROPOFF> -> <Stop R214862 (1p): PICKUP> -> <Stop R214862 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 19:42:00,<Stop R214854 (1p): PICKUP> -> <Stop R214850 (1p): DROPOFF> -> <Stop R214854 (1p): DROPOFF> -> <Stop R214855 (2p): DROPOFF> -> <Stop R214863 (1p): PICKUP> -> <Stop R214862 (1p): PICKUP> -> <Stop R214863 (1p): DROPOFF> -> <Stop R214862 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 19:43:00,<Stop R214865 (1p): PICKUP> -> <Stop R214861 (1p): PICKUP> -> <Stop R214837 (2p): DROPOFF> -> <Stop R214861 (1p): DROPOFF> -> <Stop R214865 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 19:43:00,<Stop R214845 (1p): DROPOFF> -> <Stop R214864 (1p): PICKUP> -> <Stop R214864 (1p): DROPOFF> -> <Stop R214838 (2p): DROPOFF> -> <Stop R214858 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 19:45:00,<Stop R214853 (1p): DROPOFF> -> <Stop R214856 (2p): DROPOFF> -> <Stop R214866 (1p): PICKUP> -> <Stop R214866 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 19:45:00,<Stop R214852 (1p): DROPOFF> -> <Stop R214867 (1p): PICKUP> -> <Stop R214867 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 19:45:00,<Stop R214845 (1p): DROPOFF> -> <Stop R214864 (1p): PICKUP> -> <Stop R214864 (1p): DROPOFF> -> <Stop R214838 (2p): DROPOFF> -> <Stop R214868 (1p): PICKUP> -> <Stop R214868 (1p): DROPOFF> -> <Stop R214858 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 19:45:00,<Stop R214855 (2p): DROPOFF> -> <Stop R214863 (1p): PICKUP> -> <Stop R214862 (1p): PICKUP> -> <Stop R214863 (1p): DROPOFF> -> <Stop R214862 (1p): DROPOFF> -> <Stop R214869 (1p): PICKUP> -> <Stop R214869 (1p): DROPOFF>,4
D16,FINISH,2025-10-01 19:46:00,<Stop R214834 (2p): DROPOFF> -> <Stop R214857 (1p): PICKUP> -> <Stop R214841 (1p): DROPOFF> -> <Stop R214839 (1p): DROPOFF> -> <Stop R214857 (1p): DROPOFF>,4
D16,NEW_ROUTE,2025-10-01 19:46:00,<Stop R214870 (2p): PICKUP> -> <Stop R214870 (2p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 19:46:00,<Stop R214859 (3p): PICKUP> -> <Stop R214871 (1p): PICKUP> -> <Stop R214859 (3p): DROPOFF> -> <Stop R214871 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 19:48:00,<Stop R214872 (1p): PICKUP> -> <Stop R214867 (1p): DROPOFF> -> <Stop R214872 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 19:48:00,<Stop R214848 (1p): DROPOFF> -> <Stop R214873 (1p): PICKUP> -> <Stop R214873 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 19:49:00,<Stop R214874 (1p): PICKUP> -> <Stop R214866 (1p): DROPOFF> -> <Stop R214874 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 19:49:00,<Stop R214874 (1p): PICKUP> -> <Stop R214866 (1p): DROPOFF> -> <Stop R214875 (2p): PICKUP> -> <Stop R214874 (1p): DROPOFF> -> <Stop R214875 (2p): DROPOFF>,4
D16,FINISH,2025-10-01 19:50:00,<Stop R214870 (2p): PICKUP> -> <Stop R214870 (2p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 19:50:00,<Stop R214876 (1p): PICKUP> -> <Stop R214861 (1p): DROPOFF> -> <Stop R214876 (1p): DROPOFF> -> <Stop R214865 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 19:51:00,<Stop R214845 (1p): DROPOFF> -> <Stop R214864 (1p): PICKUP> -> <Stop R214864 (1p): DROPOFF> -> <Stop R214838 (2p): DROPOFF> -> <Stop R214868 (1p): PICKUP> -> <Stop R214868 (1p): DROPOFF> -> <Stop R214858 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 19:51:00,<Stop R214877 (1p): PICKUP> -> <Stop R214875 (2p): DROPOFF> -> <Stop R214874 (1p): DROPOFF> -> <Stop R214877 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 19:52:00,<Stop R214872 (1p): PICKUP> -> <Stop R214867 (1p): DROPOFF> -> <Stop R214872 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 19:52:00,<Stop R214879 (1p): PICKUP> -> <Stop R214879 (1p): DROPOFF>,4
D16,NEW_ROUTE,2025-10-01 19:52:00,<Stop R214878 (1p): PICKUP> -> <Stop R214878 (1p): DROPOFF>,4
D17,FINISH,2025-10-01 19:53:00,<Stop R214859 (3p): PICKUP> -> <Stop R214871 (1p): PICKUP> -> <Stop R214859 (3p): DROPOFF> -> <Stop R214871 (1p): DROPOFF>,4
D17,NEW_ROUTE,2025-10-01 19:53:00,<Stop R214882 (1p): PICKUP> -> <Stop R214882 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 19:53:00,<Stop R214881 (1p): PICKUP> -> <Stop R214881 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 19:53:00,<Stop R214865 (1p): DROPOFF> -> <Stop R214880 (1p): PICKUP> -> <Stop R214880 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 19:54:00,<Stop R214878 (1p): DROPOFF> -> <Stop R214883 (1p): PICKUP> -> <Stop R214883 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 19:55:00,<Stop R214879 (1p): DROPOFF> -> <Stop R214884 (1p): PICKUP> -> <Stop R214884 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 19:55:00,<Stop R214873 (1p): DROPOFF> -> <Stop R214885 (2p): PICKUP> -> <Stop R214885 (2p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 19:55:00,<Stop R214882 (1p): PICKUP> -> <Stop R214886 (2p): PICKUP> -> <Stop R214882 (1p): DROPOFF> -> <Stop R214886 (2p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 19:55:00,<Stop R214887 (1p): PICKUP> -> <Stop R214881 (1p): PICKUP> -> <Stop R214881 (1p): DROPOFF> -> <Stop R214887 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 19:55:00,<Stop R214882 (1p): PICKUP> -> <Stop R214888 (1p): PICKUP> -> <Stop R214886 (2p): PICKUP> -> <Stop R214882 (1p): DROPOFF> -> <Stop R214886 (2p): DROPOFF> -> <Stop R214888 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 19:55:00,<Stop R214883 (1p): PICKUP> -> <Stop R214878 (1p): DROPOFF> -> <Stop R214889 (1p): PICKUP> -> <Stop R214883 (1p): DROPOFF> -> <Stop R214889 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 19:56:00,<Stop R214869 (1p): DROPOFF> -> <Stop R214890 (1p): PICKUP> -> <Stop R214890 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 19:56:00,<Stop R214884 (1p): DROPOFF> -> <Stop R214891 (1p): PICKUP> -> <Stop R214891 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 19:56:00,<Stop R214880 (1p): DROPOFF> -> <Stop R214892 (1p): PICKUP> -> <Stop R214892 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 19:56:00,<Stop R214885 (2p): PICKUP> -> <Stop R214893 (1p): PICKUP> -> <Stop R214893 (1p): DROPOFF> -> <Stop R214885 (2p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 19:56:00,<Stop R214885 (2p): PICKUP> -> <Stop R214893 (1p): PICKUP> -> <Stop R214893 (1p): DROPOFF> -> <Stop R214885 (2p): DROPOFF> -> <Stop R214894 (1p): PICKUP> -> <Stop R214894 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 19:57:00,<Stop R214899 (1p): PICKUP> -> <Stop R214890 (1p): PICKUP> -> <Stop R214890 (1p): DROPOFF> -> <Stop R214899 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 19:57:00,<Stop R214898 (1p): PICKUP> -> <Stop R214893 (1p): PICKUP> -> <Stop R214885 (2p): PICKUP> -> <Stop R214893 (1p): DROPOFF> -> <Stop R214898 (1p): DROPOFF> -> <Stop R214885 (2p): DROPOFF> -> <Stop R214894 (1p): PICKUP> -> <Stop R214894 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 19:57:00,<Stop R214899 (1p): PICKUP> -> <Stop R214896 (1p): PICKUP> -> <Stop R214896 (1p): DROPOFF> -> <Stop R214890 (1p): PICKUP> -> <Stop R214890 (1p): DROPOFF> -> <Stop R214899 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 19:57:00,<Stop R214884 (1p): DROPOFF> -> <Stop R214895 (1p): PICKUP> -> <Stop R214891 (1p): PICKUP> -> <Stop R214895 (1p): DROPOFF> -> <Stop R214891 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 19:57:00,<Stop R214881 (1p): DROPOFF> -> <Stop R214897 (1p): PICKUP> -> <Stop R214897 (1p): DROPOFF> -> <Stop R214887 (1p): DROPOFF>,4
D14,FINISH,2025-10-01 19:58:00,<Stop R214877 (1p): PICKUP> -> <Stop R214875 (2p): DROPOFF> -> <Stop R214874 (1p): DROPOFF> -> <Stop R214877 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 19:58:00,<Stop R214882 (1p): DROPOFF> -> <Stop R214886 (2p): DROPOFF> -> <Stop R214900 (2p): PICKUP> -> <Stop R214900 (2p): DROPOFF> -> <Stop R214888 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 19:58:00,<Stop R214901 (2p): PICKUP> -> <Stop R214896 (1p): PICKUP> -> <Stop R214896 (1p): DROPOFF> -> <Stop R214890 (1p): PICKUP> -> <Stop R214890 (1p): DROPOFF> -> <Stop R214899 (1p): DROPOFF> -> <Stop R214901 (2p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 19:58:00,<Stop R214892 (1p): PICKUP> -> <Stop R214902 (1p): PICKUP> -> <Stop R214892 (1p): DROPOFF> -> <Stop R214902 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 19:59:00,<Stop R214903 (1p): PICKUP> -> <Stop R214903 (1p): DROPOFF>,4
D19,SHIFT_START,2025-10-01 20:00:00,INIT,4
D20,SHIFT_START,2025-10-01 20:00:00,INIT,4
D21,SHIFT_START,2025-10-01 20:00:00,INIT,4
D22,SHIFT_START,2025-10-01 20:00:00,INIT,4
D23,SHIFT_START,2025-10-01 20:00:00,INIT,4
D24,SHIFT_START,2025-10-01 20:00:00,INIT,4
D25,SHIFT_START,2025-10-01 20:00:00,INIT,4
D26,SHIFT_START,2025-10-01 20:00:00,INIT,4
D27,SHIFT_START,2025-10-01 20:00:00,INIT,4
D19,NEW_ROUTE,2025-10-01 20:00:00,<Stop R214904 (1p): PICKUP> -> <Stop R214904 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 20:00:00,<Stop R214889 (1p): DROPOFF> -> <Stop R214905 (1p): PICKUP> -> <Stop R214905 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 20:00:00,<Stop R214892 (1p): DROPOFF> -> <Stop R214906 (1p): PICKUP> -> <Stop R214902 (1p): DROPOFF> -> <Stop R214906 (1p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 20:00:00,<Stop R214907 (1p): PICKUP> -> <Stop R214904 (1p): PICKUP> -> <Stop R214907 (1p): DROPOFF> -> <Stop R214904 (1p): DROPOFF>,4
D20,NEW_ROUTE,2025-10-01 20:00:00,<Stop R214908 (1p): PICKUP> -> <Stop R214908 (1p): DROPOFF>,4
D21,NEW_ROUTE,2025-10-01 20:01:00,<Stop R214913 (1p): PICKUP> -> <Stop R214913 (1p): DROPOFF>,4
D22,NEW_ROUTE,2025-10-01 20:01:00,<Stop R214912 (1p): PICKUP> -> <Stop R214912 (1p): DROPOFF>,4
D23,NEW_ROUTE,2025-10-01 20:01:00,<Stop R214911 (2p): PICKUP> -> <Stop R214911 (2p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 20:01:00,<Stop R214910 (1p): PICKUP> -> <Stop R214895 (1p): DROPOFF> -> <Stop R214891 (1p): DROPOFF> -> <Stop R214910 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 20:01:00,<Stop R214909 (1p): PICKUP> -> <Stop R214910 (1p): PICKUP> -> <Stop R214895 (1p): DROPOFF> -> <Stop R214891 (1p): DROPOFF> -> <Stop R214910 (1p): DROPOFF> -> <Stop R214909 (1p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 20:02:00,<Stop R214914 (1p): PICKUP> -> <Stop R214914 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 20:03:00,<Stop R214919 (1p): PICKUP> -> <Stop R214919 (1p): DROPOFF> -> <Stop R214894 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 20:03:00,<Stop R214918 (1p): PICKUP> -> <Stop R214905 (1p): DROPOFF> -> <Stop R214918 (1p): DROPOFF>,4
D25,NEW_ROUTE,2025-10-01 20:03:00,<Stop R214920 (1p): PICKUP> -> <Stop R214920 (1p): DROPOFF>,4
D26,NEW_ROUTE,2025-10-01 20:03:00,<Stop R214916 (1p): PICKUP> -> <Stop R214916 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 20:03:00,<Stop R214915 (1p): PICKUP> -> <Stop R214915 (1p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 20:03:00,<Stop R214917 (1p): PICKUP> -> <Stop R214917 (1p): DROPOFF> -> <Stop R214908 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 20:04:00,<Stop R214881 (1p): DROPOFF> -> <Stop R214897 (1p): PICKUP> -> <Stop R214897 (1p): DROPOFF> -> <Stop R214887 (1p): DROPOFF>,4
D13,FINISH,2025-10-01 20:04:00,<Stop R214892 (1p): DROPOFF> -> <Stop R214906 (1p): PICKUP> -> <Stop R214902 (1p): DROPOFF> -> <Stop R214906 (1p): DROPOFF>,4
D21,FINISH,2025-10-01 20:04:00,<Stop R214913 (1p): PICKUP> -> <Stop R214913 (1p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 20:04:00,<Stop R214921 (1p): PICKUP> -> <Stop R214912 (1p): DROPOFF> -> <Stop R214921 (1p): DROPOFF>,4
D25,UPDATE_ROUTE,2025-10-01 20:04:00,<Stop R214920 (1p): PICKUP> -> <Stop R214922 (1p): PICKUP> -> <Stop R214920 (1p): DROPOFF> -> <Stop R214922 (1p): DROPOFF>,4
D23,UPDATE_ROUTE,2025-10-01 20:04:00,<Stop R214923 (1p): PICKUP> -> <Stop R214911 (2p): DROPOFF> -> <Stop R214923 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 20:04:00,<Stop R214924 (1p): PICKUP> -> <Stop R214924 (1p): DROPOFF> -> <Stop R214888 (1p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 20:04:00,<Stop R214925 (2p): PICKUP> -> <Stop R214917 (1p): DROPOFF> -> <Stop R214908 (1p): DROPOFF> -> <Stop R214925 (2p): DROPOFF>,4
D14,FINISH,2025-10-01 20:05:00,<Stop R214903 (1p): PICKUP> -> <Stop R214903 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 20:05:00,<Stop R214907 (1p): PICKUP> -> <Stop R214904 (1p): PICKUP> -> <Stop R214907 (1p): DROPOFF> -> <Stop R214904 (1p): DROPOFF>,4
D24,FINISH,2025-10-01 20:05:00,<Stop R214914 (1p): PICKUP> -> <Stop R214914 (1p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 20:05:00,<Stop R214917 (1p): DROPOFF> -> <Stop R214931 (1p): PICKUP> -> <Stop R214908 (1p): DROPOFF> -> <Stop R214931 (1p): DROPOFF> -> <Stop R214925 (2p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 20:05:00,<Stop R214912 (1p): DROPOFF> -> <Stop R214932 (1p): PICKUP> -> <Stop R214921 (1p): DROPOFF> -> <Stop R214932 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 20:05:00,<Stop R214930 (2p): PICKUP> -> <Stop R214930 (2p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 20:05:00,<Stop R214930 (2p): PICKUP> -> <Stop R214926 (1p): PICKUP> -> <Stop R214926 (1p): DROPOFF> -> <Stop R214930 (2p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 20:05:00,<Stop R214928 (2p): PICKUP> -> <Stop R214928 (2p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 20:05:00,<Stop R214912 (1p): DROPOFF> -> <Stop R214932 (1p): PICKUP> -> <Stop R214927 (1p): PICKUP> -> <Stop R214932 (1p): DROPOFF> -> <Stop R214921 (1p): DROPOFF> -> <Stop R214927 (1p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 20:05:00,<Stop R214929 (2p): PICKUP> -> <Stop R214928 (2p): PICKUP> -> <Stop R214928 (2p): DROPOFF> -> <Stop R214929 (2p): DROPOFF>,4
D15,FINISH,2025-10-01 20:06:00,<Stop R214919 (1p): PICKUP> -> <Stop R214919 (1p): DROPOFF> -> <Stop R214894 (1p): DROPOFF>,4
D26,FINISH,2025-10-01 20:06:00,<Stop R214916 (1p): PICKUP> -> <Stop R214916 (1p): DROPOFF>,4
D21,NEW_ROUTE,2025-10-01 20:06:00,<Stop R214933 (1p): PICKUP> -> <Stop R214933 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 20:06:00,<Stop R214930 (2p): PICKUP> -> <Stop R214926 (1p): PICKUP> -> <Stop R214934 (1p): PICKUP> -> <Stop R214926 (1p): DROPOFF> -> <Stop R214930 (2p): DROPOFF> -> <Stop R214934 (1p): DROPOFF>,4
D27,UPDATE_ROUTE,2025-10-01 20:06:00,<Stop R214915 (1p): DROPOFF> -> <Stop R214935 (1p): PICKUP> -> <Stop R214935 (1p): DROPOFF>,4
D27,UPDATE_ROUTE,2025-10-01 20:06:00,<Stop R214915 (1p): DROPOFF> -> <Stop R214936 (1p): PICKUP> -> <Stop R214935 (1p): PICKUP> -> <Stop R214935 (1p): DROPOFF> -> <Stop R214936 (1p): DROPOFF>,4
D27,UPDATE_ROUTE,2025-10-01 20:06:00,<Stop R214915 (1p): DROPOFF> -> <Stop R214936 (1p): PICKUP> -> <Stop R214937 (1p): PICKUP> -> <Stop R214935 (1p): PICKUP> -> <Stop R214935 (1p): DROPOFF> -> <Stop R214937 (1p): DROPOFF> -> <Stop R214936 (1p): DROPOFF>,4
D23,FINISH,2025-10-01 20:07:00,<Stop R214923 (1p): PICKUP> -> <Stop R214911 (2p): DROPOFF> -> <Stop R214923 (1p): DROPOFF>,4
D21,UPDATE_ROUTE,2025-10-01 20:07:00,<Stop R214933 (1p): PICKUP> -> <Stop R214942 (1p): PICKUP> -> <Stop R214933 (1p): DROPOFF> -> <Stop R214942 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 20:07:00,<Stop R214943 (1p): PICKUP> -> <Stop R214918 (1p): DROPOFF> -> <Stop R214943 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 20:07:00,<Stop R214941 (1p): PICKUP> -> <Stop R214941 (1p): DROPOFF>,4
D23,NEW_ROUTE,2025-10-01 20:07:00,<Stop R214944 (2p): PICKUP> -> <Stop R214944 (2p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 20:07:00,<Stop R214939 (1p): PICKUP> -> <Stop R214941 (1p): PICKUP> -> <Stop R214939 (1p): DROPOFF> -> <Stop R214941 (1p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 20:07:00,<Stop R214938 (1p): PICKUP> -> <Stop R214938 (1p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 20:07:00,<Stop R214932 (1p): DROPOFF> -> <Stop R214940 (1p): PICKUP> -> <Stop R214921 (1p): DROPOFF> -> <Stop R214927 (1p): DROPOFF> -> <Stop R214940 (1p): DROPOFF>,4
D17,FINISH,2025-10-01 20:08:00,<Stop R214924 (1p): PICKUP> -> <Stop R214924 (1p): DROPOFF> -> <Stop R214888 (1p): DROPOFF>,4
D26,NEW_ROUTE,2025-10-01 20:08:00,<Stop R214945 (1p): PICKUP> -> <Stop R214945 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 20:09:00,<Stop R214909 (1p): PICKUP> -> <Stop R214910 (1p): PICKUP> -> <Stop R214895 (1p): DROPOFF> -> <Stop R214891 (1p): DROPOFF> -> <Stop R214910 (1p): DROPOFF> -> <Stop R214909 (1p): DROPOFF>,4
D25,FINISH,2025-10-01 20:09:00,<Stop R214920 (1p): PICKUP> -> <Stop R214922 (1p): PICKUP> -> <Stop R214920 (1p): DROPOFF> -> <Stop R214922 (1p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 20:09:00,<Stop R214946 (1p): PICKUP> -> <Stop R214931 (1p): DROPOFF> -> <Stop R214925 (2p): DROPOFF> -> <Stop R214946 (1p): DROPOFF>,4
D21,UPDATE_ROUTE,2025-10-01 20:09:00,<Stop R214933 (1p): DROPOFF> -> <Stop R214947 (1p): PICKUP> -> <Stop R214942 (1p): DROPOFF> -> <Stop R214947 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 20:09:00,<Stop R214930 (2p): DROPOFF> -> <Stop R214948 (1p): PICKUP> -> <Stop R214934 (1p): DROPOFF> -> <Stop R214948 (1p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 20:09:00,<Stop R214938 (1p): PICKUP> -> <Stop R214949 (1p): PICKUP> -> <Stop R214938 (1p): DROPOFF> -> <Stop R214949 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 20:11:00,<Stop R214929 (2p): PICKUP> -> <Stop R214928 (2p): PICKUP> -> <Stop R214928 (2p): DROPOFF> -> <Stop R214929 (2p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 20:11:00,<Stop R214950 (1p): PICKUP> -> <Stop R214950 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 20:12:00,<Stop R214901 (2p): PICKUP> -> <Stop R214896 (1p): PICKUP> -> <Stop R214896 (1p): DROPOFF> -> <Stop R214890 (1p): PICKUP> -> <Stop R214890 (1p): DROPOFF> -> <Stop R214899 (1p): DROPOFF> -> <Stop R214901 (2p): DROPOFF>,4
D23,FINISH,2025-10-01 20:12:00,<Stop R214944 (2p): PICKUP> -> <Stop R214944 (2p): DROPOFF>,4
D27,FINISH,2025-10-01 20:12:00,<Stop R214915 (1p): DROPOFF> -> <Stop R214936 (1p): PICKUP> -> <Stop R214937 (1p): PICKUP> -> <Stop R214935 (1p): PICKUP> -> <Stop R214935 (1p): DROPOFF> -> <Stop R214937 (1p): DROPOFF> -> <Stop R214936 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 20:12:00,<Stop R214951 (1p): PICKUP> -> <Stop R214951 (1p): DROPOFF>,4
